CODEGEO,NIVGEO,UNIT_label_fr,UNIT,INDICS_FILO_DISP,OBS_VALUE,INDICS_FILO_DISP_label,DATASET_VERSION,DATASET_NAME,DATA_DATE,INDICS_FILO_DISP_DET,INDICS_FILO_DISP_DET_label
40,DEP,Revenus du patrimoine,PPAT,,10.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
40,DEP,Ensemble des prestations sociales,PPSOC,,4.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
40,DEP,prestations familiales,PPFAM,,1.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
40,DEP,Minima sociaux,PPMINI,,1.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
40,DEP,prestations logements,PPLOGT,,1.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
40,DEP,Impôts,PIMPOT,,-16.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Premier décile,D1,,12170.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Neuvième décile,D9,,35100.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Rapport interdécile (sans unité),RD,,2.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,taux de pauvreté,TP60,,12.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Part des revenus d'activité,PACT,,66.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,59.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Part des indemnités de chômage,PCHO,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,revenus des activités non salariées,PBEN,,5.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,"Pensions, retraites, et rentes",PPEN,,35.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Revenus du patrimoine,PPAT,,8.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Ensemble des prestations sociales,PPSOC,,5.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,prestations familiales,PPFAM,,2.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Minima sociaux,PPMINI,,2.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,prestations logements,PPLOGT,,1.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
41,DEP,Impôts,PIMPOT,,-16.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Premier décile,D1,,11490.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Neuvième décile,D9,,34680.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Rapport interdécile (sans unité),RD,,3.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,taux de pauvreté,TP60,,15.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Part des revenus d'activité,PACT,,68.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,60.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Part des indemnités de chômage,PCHO,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,revenus des activités non salariées,PBEN,,4.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,"Pensions, retraites, et rentes",PPEN,,31.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Revenus du patrimoine,PPAT,,9.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Ensemble des prestations sociales,PPSOC,,6.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,prestations familiales,PPFAM,,2.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Minima sociaux,PPMINI,,2.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,prestations logements,PPLOGT,,1.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
42,DEP,Impôts,PIMPOT,,-16.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Premier décile,D1,,12370.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Neuvième décile,D9,,33500.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Rapport interdécile (sans unité),RD,,2.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,taux de pauvreté,TP60,,12.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Part des revenus d'activité,PACT,,65.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,56.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Part des indemnités de chômage,PCHO,,2.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,revenus des activités non salariées,PBEN,,6.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,"Pensions, retraites, et rentes",PPEN,,32.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Revenus du patrimoine,PPAT,,10.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Ensemble des prestations sociales,PPSOC,,5.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,prestations familiales,PPFAM,,2.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Minima sociaux,PPMINI,,2.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,prestations logements,PPLOGT,,1.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
43,DEP,Impôts,PIMPOT,,-15.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Premier décile,D1,,12930.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Neuvième décile,D9,,38000.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Rapport interdécile (sans unité),RD,,2.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,taux de pauvreté,TP60,,10.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Part des revenus d'activité,PACT,,76.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,68.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Part des indemnités de chômage,PCHO,,2.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,revenus des activités non salariées,PBEN,,4.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,"Pensions, retraites, et rentes",PPEN,,26.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Revenus du patrimoine,PPAT,,9.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Ensemble des prestations sociales,PPSOC,,5.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,prestations familiales,PPFAM,,2.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Minima sociaux,PPMINI,,1.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,prestations logements,PPLOGT,,1.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
44,DEP,Impôts,PIMPOT,,-17.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Premier décile,D1,,11930.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Neuvième décile,D9,,36930.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Rapport interdécile (sans unité),RD,,3.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,taux de pauvreté,TP60,,13.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Part des revenus d'activité,PACT,,72.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,65.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Part des indemnités de chômage,PCHO,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,revenus des activités non salariées,PBEN,,4.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,"Pensions, retraites, et rentes",PPEN,,30.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Revenus du patrimoine,PPAT,,8.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Ensemble des prestations sociales,PPSOC,,5.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,prestations familiales,PPFAM,,2.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Minima sociaux,PPMINI,,1.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,prestations logements,PPLOGT,,1.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
45,DEP,Impôts,PIMPOT,,-17.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Premier décile,D1,,11460.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Neuvième décile,D9,,34840.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Rapport interdécile (sans unité),RD,,3.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,taux de pauvreté,TP60,,15.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Part des revenus d'activité,PACT,,58.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,48.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Part des indemnités de chômage,PCHO,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,revenus des activités non salariées,PBEN,,7.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,"Pensions, retraites, et rentes",PPEN,,41.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Revenus du patrimoine,PPAT,,11.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Ensemble des prestations sociales,PPSOC,,5.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,prestations familiales,PPFAM,,1.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Minima sociaux,PPMINI,,2.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,prestations logements,PPLOGT,,1.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
46,DEP,Impôts,PIMPOT,,-15.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Premier décile,D1,,11120.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Neuvième décile,D9,,33710.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Rapport interdécile (sans unité),RD,,3.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,taux de pauvreté,TP60,,17.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Part des revenus d'activité,PACT,,63.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,54.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Part des indemnités de chômage,PCHO,,3.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,revenus des activités non salariées,PBEN,,6.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,"Pensions, retraites, et rentes",PPEN,,35.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Revenus du patrimoine,PPAT,,10.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Ensemble des prestations sociales,PPSOC,,6.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,prestations familiales,PPFAM,,2.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Minima sociaux,PPMINI,,2.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,prestations logements,PPLOGT,,1.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
47,DEP,Impôts,PIMPOT,,-15.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Premier décile,D1,,11720.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Neuvième décile,D9,,33340.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Rapport interdécile (sans unité),RD,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,taux de pauvreté,TP60,,14.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Part des revenus d'activité,PACT,,64.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,53.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Part des indemnités de chômage,PCHO,,2.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,revenus des activités non salariées,PBEN,,8.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,"Pensions, retraites, et rentes",PPEN,,34.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Revenus du patrimoine,PPAT,,10.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Ensemble des prestations sociales,PPSOC,,5.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,prestations familiales,PPFAM,,2.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Minima sociaux,PPMINI,,2.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,prestations logements,PPLOGT,,1.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
48,DEP,Impôts,PIMPOT,,-15.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Premier décile,D1,,12560.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Neuvième décile,D9,,34540.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Rapport interdécile (sans unité),RD,,2.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,taux de pauvreté,TP60,,11.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Part des revenus d'activité,PACT,,72.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,64.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Part des indemnités de chômage,PCHO,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,revenus des activités non salariées,PBEN,,5.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,"Pensions, retraites, et rentes",PPEN,,29.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Revenus du patrimoine,PPAT,,8.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Ensemble des prestations sociales,PPSOC,,5.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,prestations familiales,PPFAM,,2.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Minima sociaux,PPMINI,,1.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,prestations logements,PPLOGT,,1.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
49,DEP,Impôts,PIMPOT,,-15.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Premier décile,D1,,12400.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Neuvième décile,D9,,34300.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Rapport interdécile (sans unité),RD,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,taux de pauvreté,TP60,,12.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Part des revenus d'activité,PACT,,66.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,57.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Part des indemnités de chômage,PCHO,,2.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,revenus des activités non salariées,PBEN,,6.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,"Pensions, retraites, et rentes",PPEN,,34.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Revenus du patrimoine,PPAT,,9.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Ensemble des prestations sociales,PPSOC,,5.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,prestations familiales,PPFAM,,2.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Minima sociaux,PPMINI,,2.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,prestations logements,PPLOGT,,1.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
50,DEP,Impôts,PIMPOT,,-15.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Premier décile,D1,,11620.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Neuvième décile,D9,,39040.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Rapport interdécile (sans unité),RD,,3.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,taux de pauvreté,TP60,,14.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Part des revenus d'activité,PACT,,74.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,62.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Part des indemnités de chômage,PCHO,,2.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,revenus des activités non salariées,PBEN,,9.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,"Pensions, retraites, et rentes",PPEN,,27.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Revenus du patrimoine,PPAT,,10.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Ensemble des prestations sociales,PPSOC,,5.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,prestations familiales,PPFAM,,2.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Minima sociaux,PPMINI,,2.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,prestations logements,PPLOGT,,1.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
51,DEP,Impôts,PIMPOT,,-18.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
52,DEP,Premier décile,D1,,11580.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
52,DEP,Neuvième décile,D9,,32600.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
52,DEP,Rapport interdécile (sans unité),RD,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1.0,Indicateur de revenus disponibles détaillés
